MaNGAID,OBJRA,OBJDEC
1-382806,119.593860237,19.5069432093
1-382809,119.535738941,19.5501458348
1-382816,119.913707941,18.5185099008
1-382817,119.944238587,18.4017932251
1-382818,119.930431029,18.4677328788
1-382839,118.961999759,19.3072160399
1-382848,119.328811397,18.7906755411
1-382860,118.904235852,19.1550346256
1-382889,120.620213395,20.5139809177
1-38293,51.680009176,-0.769460466479
1-38298,51.7206811545,-0.703171876609
1-382980,121.137535132,19.8512585074
1-38299,51.6942487239,-0.648169731434
1-383,149.112571269,0.129737435983
1-383017,121.720459522,19.8592023018
1-383025,121.785617617,19.885254765
1-383040,122.328820666,18.4044035397
1-383050,121.757862988,17.377321327
1-383052,121.603963221,17.4176863151
1-38310,51.580665882,-0.631324276331
1-383107,120.565821815,18.4022945386
1-383135,119.991192222,17.8478429307
1-383151,120.509273694,17.0407292337
1-383171,119.87865241,17.4914220335
1-383177,119.63633689,17.9100412893
1-38319,51.6094639027,-0.311705946281
1-383208,120.994846241,19.3642418355
1-383214,120.404052856,18.8851684429
1-38323,51.3858158,-0.539661540187
1-383264,122.127680014,19.208471696
1-383292,123.059222223,20.3150150543
1-383319,122.560990601,20.2072662101
1-38334,51.5812647501,-0.91264876048
1-383380,121.548946105,20.9969308873
1-383414,122.265635067,21.3683940821
1-383459,123.421142727,22.0702997506
1-383464,123.558705698,21.4357354591
1-38347,51.2564602579,-0.192948313921
1-38348,51.1555183364,-0.444017557679
1-383484,124.158898166,21.5280636906
1-38352,51.2847361951,-0.544948058759
1-38353,51.3177727742,-0.40903918768
1-38354,51.3271752151,-0.156467794213
1-383562,123.515745273,20.1232127819
1-383589,122.519651295,19.7455904192
1-383608,122.352258486,19.6281973296
1-383612,122.296013929,19.6606583249
1-383623,122.326050099,19.4995695017
1-383648,122.135669705,20.5373774612
1-383662,122.848668738,20.972533923
1-383667,122.465158942,20.429373175
1-38368,51.4099410274,-1.03012091708
1-383698,123.761600306,21.2715995166
1-38374,50.8885990777,-0.438535643413
1-383751,124.622262779,20.3627373162
1-383753,124.44620517,20.2795620387
1-38377,50.9707741265,-0.554082387071
1-383782,126.652963166,22.4223109579
1-38379,50.9703533741,-0.442532515958
1-38380,50.5013985806,-0.807105203712
1-383806,125.13392009,21.7204930601
1-38381,51.0271154412,-1.05785891293
1-383812,125.315775564,21.4478238204
1-38392,50.6830270556,-0.179573106464
1-38398,50.3913688543,-0.178367722703
1-383997,124.706752189,22.9545343893
1-384038,125.395022114,23.2066662157
1-384065,125.944507218,23.5893148394
1-384095,126.590032639,20.2705145924
1-384097,126.617107942,20.7219144456
1-384100,126.704132246,20.3648515666
1-384105,126.668813649,20.9672721285
1-384110,127.011666873,20.9967455625
1-384124,126.216410759,20.9912164628
1-384125,126.547301019,21.0174633222
1-384128,126.610961843,20.7981348068
1-384147,126.104028767,20.9400405843
1-384149,125.926883384,21.0614783374
1-384167,125.631121621,20.967889239
1-384171,125.649655693,20.9961655479
1-384185,125.279240729,21.171313725
1-384186,125.164442142,21.0792995889
1-384189,125.14376637,21.1054663161
1-384191,125.084933497,21.1064124578
1-384194,125.148697904,21.0677945565
1-384222,125.062375384,21.0600550691
1-384246,124.931257265,21.0367689713
1-384250,124.908695519,21.2853610145
1-384253,125.138527276,20.1119126937
1-384256,124.803188399,20.5107190873
1-384262,124.804460255,20.757476218
1-384265,124.977875484,20.8620843186
1-38428,50.9401586064,0.00743315679052
1-384306,125.110457064,22.3843627261
1-384344,125.329208789,21.4468400523
1-384363,125.649814536,21.4649730541
1-384388,126.44906464,21.8794112791
1-384394,126.723250502,22.4832015346
1-384396,126.621540795,22.2611670641
1-384400,126.755857347,21.7067520534
1-384413,127.06798281,22.0348242402
1-384424,128.65567535,23.5732889913
1-384429,128.693824927,23.7174532486
1-384486,127.31796476,23.8090207885
1-384507,127.363994711,23.5070618068
1-384547,126.729182973,23.2324947972
1-384548,126.535608471,23.7399228582
1-384554,126.398536014,23.9591923311
1-38461,51.4128904445,0.2421157762
1-384621,127.105764037,24.6230579001
1-38463,51.3696284737,0.278530103005
1-384690,128.222091679,25.6059480444
1-38470,51.7089138095,0.1985888336
1-384726,128.651454586,24.4676171963
1-384789,128.848433221,22.5500466105
1-384808,128.04718576,22.5605602691
1-384809,128.195861645,22.576562509
1-384818,127.892526534,22.0336836082
1-384821,128.019903751,21.6286298321
1-384848,127.43483886,22.4243963664
1-384849,127.252980642,21.9633831158
1-38486,52.1382887892,1.00674251924
1-384872,127.360336432,22.7434073122
1-384929,128.875797269,23.6761851633
1-384930,129.012733645,23.9118395792
1-384936,128.71818464,23.667943158
1-384945,129.14741123,23.119557282
1-384952,129.117928251,22.8474440791
1-385051,129.693287057,24.8703965235
1-385052,129.634702602,24.8987741464
1-38506,52.6213671199,0.752067673583
1-385070,129.893515911,25.4770889113
1-385076,129.616600206,25.0560982705
1-385077,129.57909051,25.0423547869
1-385080,129.505673957,25.3275092905
1-385090,129.606947052,25.0708402532
1-385091,129.669173266,25.5871764355
1-385099,129.545574407,24.8952945876
1-38510,53.0233052819,0.479390407217
1-385101,129.335954022,25.1543943847
1-385108,129.49546279,25.0487808569
1-385109,129.466368742,25.3016054748
1-385123,129.394959024,24.6125677204
1-385124,129.40411696,24.9997958761
1-385129,129.030903791,25.1127272222
1-385131,129.173910694,25.5819833663
1-385135,128.941496454,24.4524639357
1-38514,52.8475844124,0.364930734106
1-385149,128.904449009,25.004161773
1-385153,128.951372142,25.5753144376
1-385158,129.265423395,26.6719829568
1-385167,128.628822358,25.7921543921
1-38521,53.8141135283,-1.22860924524
1-385219,129.44054954,26.0888647249
1-385222,129.170063007,26.0801325112
1-385225,129.3707291,26.0143770356
1-38523,53.7801045531,-0.877233001745
1-385272,129.660753282,25.8391787865
1-38528,53.7267334058,-0.788922235044
1-385339,130.344592968,26.0558038456
1-385342,130.52191634,26.0032951287
1-385361,131.244455934,25.7392809331
1-385365,131.292796969,25.9615954263
1-38541,54.095960737,-0.882664935104
1-385415,131.048615932,23.5346951562
1-385422,131.128171442,23.2956348195
1-38543,54.0324255045,-0.596438683637
1-385455,130.810279755,23.4442332967
1-385499,129.99929,23.4134
1-38550,53.1714636534,-1.18362587541
1-38553,53.4615542316,-1.00838220622
1-385544,130.717401412,25.6426974315
1-385547,130.36775761,25.2344528405
1-385623,131.725410562,25.3700887716
1-385637,132.039141894,24.8427702449
1-38567,53.4336705879,-0.527284584275
1-385715,132.270519861,25.8586703252
1-385732,132.179007967,26.0234830828
1-385771,131.923582577,25.8882151666
1-385781,131.937672358,25.9304210075
1-385828,131.347630209,27.8227390348
1-385834,131.253369695,27.789092888
1-385918,132.586475426,27.3392330288
1-385925,133.02194,27.6642
1-385928,133.233230216,27.5616910563
1-385935,132.787320153,27.3559029707
1-385950,133.406406758,27.4729174853
1-385972,133.58893998,27.1672261424
1-385978,133.82809257,27.3461660786
1-386077,133.460058068,24.6819031859
1-386078,133.54219135,24.7767405688
1-386107,132.890681611,24.9646268131
1-386108,132.830546684,24.9279431388
1-38612,52.7789268292,-0.915973761209
1-386120,132.89976,26.29543
1-386150,133.759843218,26.6753462682
1-386154,133.575121613,26.5061185067
1-38618,52.6225852766,-0.488769014202
1-386197,134.463246325,26.0245115034
1-386212,134.644736684,26.2117512393
1-386263,136.240067219,27.7276382424
1-386264,136.294847141,28.2853329447
1-386272,135.411717453,27.6674530335
1-386274,135.412695933,27.6091527296
1-386298,135.090246354,27.9802657334
1-386302,135.033071449,27.9090351187
1-386322,134.213950728,27.2701039678
1-386394,135.69408238,29.2882381731
1-386400,134.740763703,28.9016652021
1-386411,134.904005336,28.5289891669
1-386430,135.837150569,28.6960444002
1-386436,136.069936789,29.4498763362
1-386443,135.949541488,29.160240187
1-386452,136.228339277,28.3843145009
1-386453,136.138199276,28.3498623083
1-386459,136.112664144,29.3155691898
1-386601,136.308976486,28.2247347935
1-386605,136.249888208,28.3477202508
1-38663,52.0504984222,0.124749266576
1-386657,137.234890412,27.513816822
1-386670,137.119450139,27.9920191708
1-386685,137.449432744,27.8623064121
1-386695,137.983505636,27.8992697013
1-386727,139.171289037,29.3394923014
1-386733,137.878720293,28.8265918025
1-386735,138.264982826,28.6355067914
1-386744,138.309146565,29.6110115735
1-386759,138.190569044,29.3664411763
1-386762,138.254137827,29.5383903738
1-386800,137.268018186,28.2568343402
1-386814,137.163780277,29.5900892028
1-386822,137.11856882,28.9110351614
1-386826,136.698353794,29.2195206446
1-386836,136.912550203,28.6359557126
1-386844,136.501224724,29.3447075331
1-386847,136.657756482,29.0692480115
1-386851,137.123136732,30.4442362163
1-386870,136.566433745,30.0538638655
1-386876,136.039692667,29.8057089071
1-386889,136.695913625,30.1213070348
1-386892,136.596483619,29.9301007501
1-386903,137.89856361,30.0775358575
1-386913,137.944424369,30.676654608
1-386926,137.64086825,29.7035454431
1-386932,137.844489995,30.0964312885
1-386944,138.391769377,30.0397975213
1-386954,138.211910325,30.2122585532
1-386961,138.561561076,29.6955144778
1-386962,138.414477288,29.9929365146
1-386963,138.477803643,29.9289931087
1-386964,138.403490666,29.9329800231
1-386972,138.486790144,30.3002700586
1-386996,139.326370239,29.7279033661
1-387014,140.108891955,27.4981944096
1-387016,140.040319545,27.2888540219
1-387035,139.854368007,26.9089284706
1-387045,139.777330867,27.9146096009
1-387066,139.713340536,27.6123593932
1-387081,139.177873123,28.0542327591
1-387085,139.288247553,26.7536413899
1-387086,139.235964535,26.8437800717
1-387106,138.844792279,27.2866441561
1-38713,53.1703361086,0.245738937436
1-387136,138.38070617,28.9517565414
1-387140,138.321183559,29.1168384521
1-387154,138.764757557,29.2699499706
1-387155,138.796524431,29.2521950094
1-387161,139.078120222,28.8890738652
1-387356,139.598141087,30.5431759706
1-387437,139.668688334,31.4567266319
1-387439,139.583774457,31.5118204419
1-387445,139.747511605,31.8612870052
1-387482,140.294063683,31.3876540534
1-387483,140.277098139,31.2283981495
1-387502,139.772229243,31.1036944406
1-38764,54.5641588216,1.0018050093
1-38770,54.3895928174,0.144233407811
1-38775,56.3891521567,-1.04690320706
1-38777,56.2841865512,-0.947098601846
1-38787,56.4896580952,-0.0209215155287
1-38798,56.1105615147,-0.303872199799
1-38802,56.1316453178,0.00664665180817
1-38819,55.5922982029,-0.583196462725
1-38822,55.5520135321,-0.354380936843
1-38856,54.8917856748,-0.511959862583
1-38887,54.0890115185,0.186890961787
1-38894,54.7363779924,0.917886256261
1-389238,148.073695805,33.0637250834
1-389244,146.991437311,32.9915460826
1-389362,145.822507609,34.0644415292
1-389374,146.588049753,34.3871856246
1-389375,146.523056831,34.6242573202
1-389389,146.081824536,34.0488718479
1-389400,146.711501952,34.2465965868
1-389410,146.769373921,34.3448275696
1-389438,146.439158931,33.8702469092
1-389466,147.550308228,34.6986732483
1-389476,147.467172107,34.7140936363
1-389479,147.542314292,34.4148740915
1-389499,147.651068305,34.777147104
1-389503,147.638799664,34.0988189132
1-389509,147.539015745,33.5693471221
1-389513,147.722376009,34.520453146
1-389514,147.721235358,34.6548870998
1-389685,146.701429799,31.7195786864
1-389720,147.588965479,31.4879449226
1-389730,148.285932317,31.4383043117
1-389743,148.636737571,31.606730807
1-38985,7.84985987896,14.5164170439
1-390054,149.970905664,33.1030140593
1-390056,149.990347201,33.4151126327
1-390066,149.482851062,33.1803440445
1-390086,149.315613924,33.9762909945
1-390130,148.737388233,32.9816453824
1-390151,148.046129266,33.4509909246
1-390168,147.86444987,35.0195050247
1-390223,148.487784455,34.5006077897
1-390228,148.327663762,34.764757067
1-390232,148.484493822,34.31530381
1-39024,7.06952306688,13.8234627442
1-390277,149.902123871,34.3202186073
1-390282,149.803764382,34.664044317
1-390389,149.71387423,32.0730617665
1-390514,149.413381311,32.677899835
1-390521,149.78129637,32.5198822788
1-39056,7.21371530128,15.0789803734
1-39078,7.49138915018,15.1820172491
1-39085,7.79388867489,15.8867466417
1-39090,7.86423786766,16.0839121011
1-390999,150.562932234,34.3278287288
1-391014,150.643131656,34.9358500505
1-39107,8.14554049874,15.0359488011
1-39187,9.4819694534,14.2328164022
1-39196,9.9097185929,14.6642606577
1-39197,9.43942294103,14.7116236458
1-392007,154.978349602,36.325738992
1-392010,154.636163224,36.26215187
1-392067,155.580761111,36.5830378474
1-39233,9.12727290657,14.621836803
1-392636,157.273613205,35.9751519965
1-392649,156.7463932,35.9553119253
1-392670,156.432859602,36.0235885082
1-392691,156.169798969,36.0075263836
1-392720,156.025058618,35.8187952018
1-392862,155.356236597,36.3709931993
1-392952,156.403127756,37.2223052101
1-392956,156.797240573,36.867461631
1-392972,156.560397898,37.4594095056
1-392976,156.428889515,37.4975251064
1-392978,156.574256682,37.1155135485
1-392988,156.814215072,37.3782776207
1-39299,9.29620317415,15.2648744009
1-39333,10.3141733233,15.2651014118
1-39376,11.9991011508,13.7426779765
1-39383,12.4646660286,14.9203116712
1-39396,12.2909633944,14.6440902035
1-394046,187.413169968,32.9126339066
1-394326,158.131804307,36.3670696179
1-394355,157.693737315,36.9546213324
1-394362,157.921317309,36.0233604164
1-394382,157.650666274,35.9166082542
1-394390,157.255705574,36.6050770082
1-394404,157.183003141,37.0918034183
1-39446,10.8849385874,14.3425470163
1-39452,10.7030091799,14.4280150194
1-39480,10.5896570474,14.2543620366
1-39493,10.29252015,14.2306141831
1-39500,9.85282599522,14.4562243055
1-39524,10.2981965228,15.0527277751
1-395508,203.965062019,27.8668380639
1-395528,203.806663432,27.6300360894
1-395533,203.937687741,27.8676047844
1-395547,203.240459396,27.7178342077
1-395593,203.082019385,28.3172193597
1-395601,202.48076901,28.5195551457
1-395617,202.046007623,28.6555565883
1-395622,201.971931237,28.5081687796
1-395643,201.733433101,28.5609112714
1-395668,202.30104993,29.8264063855
1-395682,202.48275987,29.7946364027
1-395699,202.994815897,29.943808205
1-39570,11.2482141097,15.2540915432
1-395713,202.456457324,29.1142093379
1-395734,203.087229868,29.0762260349
1-395780,203.962672797,28.8957363191
1-395813,204.047401611,29.3938781434
1-395824,204.092487952,29.5631388032
1-39615,11.8764500553,15.6970814393
1-39627,11.9748635915,15.0249136254
1-39661,14.7795238103,14.5232818978
1-39672,14.0866252904,13.8621550992
1-39702,13.9136975346,14.7736253936
1-397146,188.693692412,39.5882687358
1-397155,189.161552061,40.2652600782
1-397168,188.985415865,39.8364322344
1-397212,187.060617498,40.2003748394
1-397224,186.759919597,40.1128369119
1-39724,13.4619173999,14.8874301373
1-397286,188.782887092,40.5641933863
1-397404,190.548299685,39.9764201671
1-39741,12.9871505068,14.5831144538
1-397451,191.316102173,41.0725211498
1-397456,191.218746859,40.9316744552
1-397462,191.096914025,40.6968420296
1-397474,191.580813449,40.5411489273
1-397475,191.456291599,40.8178920891
1-39759,12.4138838437,13.6852246476
1-397613,186.251194401,40.1573118205
1-397639,185.791254618,39.8890963316
1-397643,185.531241873,39.2758793494
1-397647,185.500848925,39.4666791827
1-397651,185.275308743,39.8929669303
1-39766,11.83082242,14.7034848688
1-397697,185.535527737,41.2133928108
1-397739,186.313706937,40.3966485794
1-397773,187.234759274,40.8461652669
1-397792,188.022392026,40.9885451236
1-39795,12.6173487875,15.6811355856
1-39799,12.265393279,15.4855446559
1-39802,12.2710205668,15.5515084134
1-39805,12.8551160493,16.0611809126
1-39811,12.7476253854,15.8898924837
1-39830,13.1641116808,15.5982129459
1-39880,14.0444674762,15.1213654177
1-39909,14.559562965,15.2002350028
1-399129,188.407299457,37.6894556941
1-399194,185.626857731,39.0684386859
1-39922,16.5740146637,14.0650053024
1-399258,187.621791155,38.8213898629
1-399271,188.52276,38.66727
1-399279,188.459809652,39.519731261
1-39946,16.079224537,14.5034175794
1-399541,204.001894701,34.817955493
1-399563,204.175181991,34.7462508444
1-399581,204.287715351,35.2478332705
1-399847,194.681274403,32.2194061839
1-39995,14.956280892,14.3279289342
1-40006,15.065804546,13.7636364999
1-40058,14.2902812981,14.6518035241
1-40071,14.0787057343,15.4255529709
1-400847,185.565144555,33.3316398539
1-400855,185.979843731,33.9287125232
1-400885,185.065672935,33.6609350501
1-401052,184.623215861,35.6222586949
1-401058,185.154599868,34.4419205859
1-401110,190.320043463,37.8241224038
1-401122,190.19038,38.07348
1-401192,189.461351502,38.8770118663
1-401202,189.488820599,38.3162845006
1-401215,190.037887241,38.8481382155
1-401220,190.311803106,38.6644693562
1-401259,191.21879009,39.5979639435
1-401437,184.973839909,39.4664171983
1-401440,184.936588467,39.2459560193
1-401502,201.177416428,29.0496119639
1-401566,200.249479878,28.9695033088
1-401640,199.201582482,28.3617861702
1-40167,15.954720414,14.9595104658
1-401670,198.50605732,29.4069742477
1-401708,199.739299604,29.6463482564
1-401725,200.09610911,30.4447207527
1-401748,200.168507904,29.6167401251
1-401757,200.294065817,30.3346395591
1-401759,200.305919224,30.4781117192
1-401783,200.532227281,30.1444065186
1-401864,185.944063745,36.152814775
1-401876,185.69233393,36.4103291664
1-401878,185.31885633,36.3344241806
1-401919,184.932610187,35.5070215867
1-401964,185.571367158,37.4780153973
1-401987,185.909770953,36.9547367692
